income,age,employment_years,num_credit_lines,outstanding_debt,credit_utilisation,late_payments,delinquencies,mortgage,loan_amount,default
49838.6,61,28,5,3748.59,0.075,2,0,1,4605.46,1
36454.51,58,5,6,43144.94,1.183,0,0,0,12102.3,1
39471.4,45,17,6,0.0,0.0,0,0,1,0.0,0
61450.67,65,16,1,0.0,0.0,1,0,0,0.0,0
55180.74,28,32,4,30409.72,0.551,1,0,1,8381.44,1
66597.46,33,38,6,5691.05,0.085,2,0,1,0.0,1
8000.0,19,4,7,17326.45,2.166,0,0,0,4317.82,1
45067.96,24,8,7,41764.96,0.927,1,0,0,0.0,1
53893.77,29,30,7,0.0,0.0,2,0,0,0.0,0
9468.28,53,6,5,10333.1,1.091,1,0,0,17214.7,1
26902.09,66,19,6,34941.35,1.299,0,0,0,8992.09,1
23190.3,51,37,4,22547.33,0.972,0,0,0,5819.11,1
40433.96,43,39,3,11346.08,0.281,1,0,1,3594.09,1
72557.08,33,37,3,53096.4,0.732,0,0,1,11143.83,1
80451.79,23,5,5,16615.42,0.207,0,0,1,3219.39,1
23714.25,51,5,1,18324.54,0.773,1,2,0,463.58,1
50531.15,26,7,2,39793.43,0.787,0,0,0,18462.48,1
51175.96,63,30,1,29830.55,0.583,0,0,1,1840.38,1
47752.52,41,7,4,34601.05,0.725,1,0,1,21410.22,1
47979.59,37,17,5,1304.87,0.027,0,0,1,2452.58,1
46074.85,19,32,1,33030.11,0.717,2,0,1,15504.1,1
73751.4,31,19,1,19919.02,0.27,0,1,1,10565.39,1
62049.33,18,37,6,5018.25,0.081,1,0,0,13618.17,0
18796.92,59,19,2,15208.86,0.809,1,0,1,10898.4,1
55914.42,45,15,10,18445.14,0.33,0,3,0,15136.13,1
57847.47,62,38,1,43806.07,0.757,1,0,0,22547.56,1
46299.35,50,21,5,20349.37,0.44,0,0,0,0.0,1
62628.49,72,7,9,4550.78,0.073,0,0,1,22888.12,1
43761.48,62,25,1,0.0,0.0,1,0,0,5022.42,0
44009.35,26,30,5,13689.97,0.311,1,0,0,0.0,1
42424.81,24,33,5,0.0,0.0,0,0,0,14838.86,0
8000.0,68,0,6,69.66,0.009,0,0,1,16294.6,1
38392.03,33,4,10,10176.33,0.265,0,0,1,13024.84,1
26634.99,61,25,6,6335.22,0.238,0,0,0,4608.24,1
16271.04,53,29,4,22530.72,1.385,0,0,0,0.0,1
68680.37,58,26,4,5800.62,0.084,0,0,1,2706.89,0
50084.15,33,15,7,0.0,0.0,0,0,1,9661.1,0
39403.38,35,30,3,0.0,0.0,0,0,0,5250.35,1
28703.93,49,23,8,12603.12,0.439,0,0,0,0.0,1
45923.39,19,37,4,5790.29,0.126,0,0,1,5404.75,0
59828.72,35,14,0,0.0,0.0,0,0,1,0.0,0
23460.68,46,30,6,41722.84,1.778,1,0,0,1282.0,1
39903.43,29,5,3,26421.59,0.662,1,0,0,15279.6,1
57361.33,34,29,4,14859.73,0.259,1,0,1,0.0,1
8000.0,74,29,3,14299.46,1.787,0,0,1,11288.65,1
38848.6,34,10,1,9907.74,0.255,0,0,0,2590.06,1
31414.17,69,2,3,0.0,0.0,2,0,1,10701.44,1
37323.4,70,39,10,29193.14,0.782,0,0,0,0.0,1
29967.43,56,3,3,25766.69,0.86,1,0,1,5786.64,1
42752.49,26,18,8,0.0,0.0,0,2,0,0.0,0
78472.54,29,0,4,21243.74,0.271,0,0,0,10900.08,1
33521.55,71,16,0,18404.64,0.549,1,0,0,0.0,1
45834.22,18,32,10,9757.45,0.213,0,0,0,7015.83,1
79894.93,46,20,10,49448.47,0.619,2,0,0,0.0,1
28999.69,51,9,2,42731.14,1.473,2,0,0,1390.02,1
76293.51,65,15,2,11966.73,0.157,2,0,1,4558.03,1
40106.46,69,3,11,10668.36,0.266,0,0,1,15057.41,1
75637.92,34,23,1,12459.74,0.165,0,0,0,0.0,1
55004.02,46,0,10,6330.42,0.115,0,0,1,0.0,1
46142.17,54,13,2,802.81,0.017,0,0,1,19094.47,0
38687.39,73,2,10,21471.6,0.555,0,0,0,4424.07,1
27519.17,49,9,11,42173.54,1.532,0,0,0,0.0,1
41515.83,24,2,2,37402.81,0.901,0,0,1,3662.56,1
57947.23,70,37,2,27632.38,0.477,0,0,0,3090.18,1
39737.77,47,30,1,0.0,0.0,1,0,1,2082.14,1
33667.54,28,37,9,0.0,0.0,1,0,1,10119.09,0
34984.35,28,27,4,29460.88,0.842,1,0,1,0.0,1
59849.53,29,19,7,40275.55,0.673,0,0,0,8244.23,1
64503.23,59,6,7,24756.34,0.384,1,4,0,3121.55,1
26656.99,72,38,6,8081.99,0.303,1,0,0,7150.81,1
26628.24,43,36,2,32947.34,1.237,0,0,1,16683.63,1
47587.18,23,16,4,26062.62,0.548,0,0,1,17836.99,1
70550.64,68,9,6,34116.74,0.484,1,3,0,23601.94,1
62919.81,54,15,1,0.0,0.0,0,0,1,0.0,1
14962.96,50,15,4,16646.39,1.112,0,0,0,11305.54,1
34718.48,21,36,8,40090.42,1.155,0,0,0,15437.93,1
21387.93,73,2,5,20050.52,0.937,0,0,0,1830.85,1
34649.75,22,25,4,27688.65,0.799,0,0,0,7409.34,1
72088.2,52,30,10,17754.41,0.246,1,1,1,20979.29,1
11547.99,52,30,6,12745.93,1.104,0,0,0,5601.35,1
8000.0,47,7,8,31837.91,3.979,0,0,0,20635.65,1
23428.92,49,16,0,2296.07,0.098,1,0,1,7127.69,1
45746.21,40,13,11,3060.03,0.067,0,0,0,12217.79,0
52415.1,50,16,9,8068.3,0.154,1,0,0,16900.67,1
48748.97,38,3,9,15226.59,0.312,2,0,0,0.0,1
63513.71,44,3,8,0.0,0.0,0,0,0,11934.72,0
8000.0,56,0,6,21765.88,2.72,0,0,0,2840.61,1
63766.73,60,38,6,13912.97,0.218,1,0,1,19816.47,1
33758.09,26,16,7,26181.15,0.776,0,0,0,4616.11,1
54629.89,74,9,5,0.0,0.0,0,0,1,4483.25,0
13531.49,23,31,8,24215.99,1.789,0,0,1,0.0,1
40099.13,33,19,4,34063.34,0.849,0,0,0,7305.31,1
44725.42,37,14,9,21050.76,0.471,0,0,0,13309.04,1
63115.02,36,4,4,16761.79,0.266,0,0,0,8578.02,1
8294.91,38,15,5,23807.54,2.87,1,0,0,30032.34,1
40615.05,36,25,0,33132.93,0.816,0,0,0,3457.98,1
18295.29,42,24,10,19673.43,1.075,0,0,1,0.0,1
50109.92,61,15,8,23975.61,0.478,1,0,1,6671.93,1
55544.33,65,24,2,40408.56,0.727,0,0,0,11408.26,1
65743.4,37,30,0,27991.69,0.426,1,0,0,0.0,1
29299.41,32,37,10,926.05,0.032,0,0,1,21093.73,0
58544.53,56,21,0,34854.08,0.595,0,0,0,5433.73,1
67218.03,21,9,5,14865.98,0.221,2,0,1,24960.03,1
8000.0,43,5,0,11299.25,1.412,0,0,0,21338.8,1
52246.9,30,6,8,16827.9,0.322,0,0,1,14610.19,1
59170.23,52,0,2,30450.04,0.515,0,0,0,7782.46,1
34825.47,22,22,5,39715.34,1.14,0,0,1,0.0,1
15784.53,65,8,6,11944.77,0.757,1,0,0,1690.92,1
58859.12,33,9,4,41854.84,0.711,0,0,1,0.0,1
16009.82,47,28,8,14069.81,0.879,1,0,1,0.0,1
36432.97,50,12,6,34675.82,0.952,0,0,1,10872.61,1
39197.52,45,33,5,16896.25,0.431,0,0,0,11259.45,1
54310.76,43,5,3,8044.72,0.148,1,0,1,0.0,0
27467.37,33,13,4,41578.22,1.514,0,0,1,3118.54,1
26308.33,62,2,3,3812.56,0.145,0,0,1,0.0,1
41978.31,47,21,6,4375.69,0.104,1,0,1,22570.96,1
60127.81,30,4,9,0.0,0.0,1,0,1,0.0,0
85749.0,32,9,7,37583.91,0.438,1,0,1,27183.05,1
9850.38,43,29,0,33536.75,3.404,0,0,1,13803.85,1
46306.84,66,35,10,20227.63,0.437,0,4,0,0.0,1
18269.3,72,21,9,0.0,0.0,2,0,1,1588.0,1
60376.22,40,38,9,15935.94,0.264,0,0,1,12464.09,1
21229.11,40,30,0,7583.62,0.357,0,0,1,1191.22,1
26507.04,25,30,9,0.0,0.0,0,0,1,5268.62,0
28214.58,49,39,5,5488.08,0.195,0,0,0,30755.88,0
38476.02,31,3,10,21433.64,0.557,1,0,0,3771.19,1
46463.95,64,9,9,5568.86,0.12,0,0,0,0.0,1
49674.03,48,17,10,19343.41,0.389,0,0,1,17159.16,0
39884.65,30,24,1,0.0,0.0,1,0,1,0.0,0
13402.18,70,39,6,36527.93,2.725,1,0,0,15025.69,1
54555.72,64,3,8,9584.4,0.176,0,0,1,13841.64,0
38940.83,35,9,7,26947.82,0.692,0,0,1,26260.43,1
63234.7,24,11,9,19153.75,0.303,1,0,1,12146.42,1
25845.22,33,26,8,18621.99,0.72,0,0,0,5659.8,1
8000.0,39,38,0,0.0,0.0,1,0,1,7707.97,0
39319.48,41,37,2,2523.56,0.064,0,0,1,29381.62,0
65919.05,64,29,7,5524.1,0.084,0,0,0,8628.79,1
43218.84,73,30,4,14702.1,0.34,0,0,0,5862.47,1
36006.6,60,16,4,33492.99,0.93,1,0,0,7347.73,1
22593.06,66,24,10,18758.13,0.83,0,0,1,12757.21,1
75155.33,25,6,1,4010.43,0.053,0,0,1,4234.48,0
19407.95,26,20,6,13250.8,0.683,1,0,1,0.0,1
25492.11,69,11,3,11339.7,0.445,0,0,0,1286.4,1
51400.68,52,37,0,9877.09,0.192,2,0,1,0.0,1
8000.0,31,14,4,10568.75,1.321,0,0,1,6465.19,1
65491.81,63,15,4,28004.86,0.428,1,0,1,1862.55,1
52483.86,27,16,5,4449.49,0.085,1,0,1,6206.18,1
57984.62,61,36,1,10610.1,0.183,0,0,0,6484.96,0
51162.34,68,37,8,29848.05,0.583,0,0,1,10633.44,1
36777.53,45,17,4,20712.19,0.563,0,0,1,0.0,1
18737.03,55,39,6,31060.38,1.658,0,0,0,25028.78,1
37198.49,59,30,6,35257.59,0.948,0,0,1,20453.9,1
20495.27,68,33,6,0.0,0.0,1,0,0,13395.19,0
49723.11,51,36,6,19296.78,0.388,0,0,1,15361.65,1
56135.6,34,13,3,7994.21,0.142,0,0,1,0.0,1
69536.17,29,22,5,0.0,0.0,0,0,1,2161.58,0
47435.35,38,11,6,2905.63,0.061,1,0,1,3269.47,0
58491.51,21,12,0,11337.63,0.194,0,0,0,0.0,1
34057.11,57,18,8,8987.9,0.264,1,0,0,4219.66,1
30434.46,39,2,5,3940.12,0.129,1,0,0,30720.34,1
49473.44,58,8,3,14742.72,0.298,0,0,0,9067.25,1
32270.54,21,32,0,49926.75,1.547,0,0,0,23311.01,1
45383.72,36,6,3,0.0,0.0,0,0,0,22637.3,0
18776.16,40,24,4,28935.27,1.541,3,0,0,0.0,1
22367.45,22,30,10,11961.13,0.535,1,0,1,8362.79,1
52708.19,65,10,7,8702.64,0.165,1,3,0,4031.64,1
57733.8,52,18,5,0.0,0.0,3,0,1,17318.49,1
20286.88,66,35,1,23470.14,1.157,1,0,1,12702.88,1
53412.29,63,33,3,0.0,0.0,0,0,1,24657.63,0
29345.29,19,36,11,25352.94,0.864,1,0,1,10062.69,1
40330.1,67,25,1,40152.97,0.996,0,0,1,16264.21,1
68338.89,21,35,7,0.0,0.0,0,0,1,1564.99,1
56149.74,67,15,6,33140.38,0.59,0,0,0,0.0,1
55917.44,56,24,2,15973.33,0.286,2,0,0,14710.74,1
78175.81,64,26,10,0.0,0.0,0,0,1,9483.73,0
25922.41,46,39,4,0.0,0.0,0,0,1,13536.46,1
20282.5,27,14,7,14701.65,0.725,0,0,1,22154.68,1
25557.55,26,34,1,18573.5,0.727,0,0,1,11365.36,1
34909.98,24,20,11,0.0,0.0,0,0,1,16295.33,0
8000.0,63,4,0,11275.58,1.409,0,0,1,18216.93,1
35851.44,48,26,3,25938.48,0.723,0,0,1,6525.4,1
29108.59,30,39,10,27889.49,0.958,0,0,1,2002.35,1
55675.2,25,18,7,9374.98,0.168,1,0,1,27784.41,1
47048.39,22,21,8,21281.87,0.452,0,0,0,11860.02,1
27986.07,32,37,3,28885.14,1.032,1,0,0,10871.5,1
51799.22,60,36,9,27966.76,0.54,1,0,1,0.0,1
54465.26,68,16,11,28818.08,0.529,0,0,0,10471.84,1
24629.08,52,30,7,14165.51,0.575,0,0,0,11223.42,1
30139.51,74,25,2,11596.18,0.385,2,0,1,0.0,1
8000.0,40,25,10,14881.7,1.86,1,0,0,15387.47,1
18186.8,36,28,0,362.15,0.02,0,0,0,5444.7,0
25150.61,57,13,10,29196.49,1.161,0,0,1,0.0,1
41483.32,25,12,0,0.0,0.0,0,0,1,2762.1,1
21092.35,69,1,0,4544.58,0.215,0,0,0,17684.34,1
29730.96,62,34,0,12429.45,0.418,0,0,0,0.0,1
15493.39,19,11,2,18594.53,1.2,0,0,1,32183.86,1
43422.28,28,26,8,24205.16,0.557,0,0,0,12777.49,1
48514.29,53,27,4,37186.22,0.766,0,0,0,30363.89,1
48047.31,60,28,0,15971.01,0.332,0,0,0,0.0,1
40247.22,30,34,4,3254.93,0.081,0,0,0,0.0,1
9178.54,60,34,11,8742.3,0.952,0,0,1,5607.69,1
27600.93,45,0,6,7969.13,0.289,0,0,0,0.0,1
31853.87,56,33,8,20984.39,0.659,0,0,0,3437.22,1
31934.09,42,8,3,0.0,0.0,0,0,1,23879.45,1
41499.62,43,25,6,11518.52,0.278,0,0,0,4920.98,0
68510.83,40,26,9,41191.01,0.601,0,0,0,0.0,1
56241.92,26,2,8,18321.97,0.326,0,0,0,11015.06,1
20249.64,28,11,0,0.0,0.0,0,0,1,21227.08,1
53568.06,27,36,7,10260.04,0.192,0,0,0,0.0,1
52806.05,63,5,9,0.0,0.0,0,0,1,0.0,0
23878.65,42,9,1,11504.96,0.482,1,0,1,8558.7,1
56977.32,39,3,4,40412.95,0.709,0,0,0,0.0,1
36792.47,66,6,7,0.0,0.0,1,0,1,6325.4,1
11800.93,68,25,0,0.0,0.0,0,0,0,22405.96,0
49104.05,31,33,8,5111.5,0.104,0,0,0,4224.69,0
44339.24,38,23,10,28253.67,0.637,1,0,1,12577.54,1
35446.45,41,11,6,39114.21,1.103,0,0,0,13293.33,1
39250.94,65,34,5,20648.28,0.526,0,0,1,67.13,1
25618.29,56,14,1,0.0,0.0,0,0,1,0.0,1
52202.61,49,12,8,14886.89,0.285,0,0,0,17948.8,1
39130.99,31,20,11,40754.48,1.041,1,0,0,8490.57,1
43328.98,39,5,10,9669.39,0.223,2,0,1,10089.56,1
47142.84,19,14,6,16821.37,0.357,0,0,1,7644.69,1
16908.29,58,31,0,15299.22,0.905,0,0,0,6719.57,1
22114.34,70,24,3,0.0,0.0,1,0,0,9938.08,1
8000.0,62,39,3,25769.2,3.221,0,0,1,0.0,1
51294.85,35,31,0,27935.91,0.545,0,0,1,11894.85,1
15755.8,45,14,1,0.0,0.0,0,0,1,0.0,0
42651.39,72,30,6,0.0,0.0,0,0,0,31259.56,0
47419.76,42,34,1,196.47,0.004,0,0,0,14124.77,1
52047.06,65,25,0,26429.94,0.508,3,4,0,10822.2,1
15919.66,50,30,11,325.28,0.02,0,0,1,0.0,0
38696.77,46,20,7,19889.94,0.514,0,0,0,19041.29,1
73405.61,51,36,9,14613.94,0.199,0,3,0,3259.04,1
74286.29,30,9,2,18496.21,0.249,2,0,0,14049.15,1
59746.46,42,16,4,23413.68,0.392,1,0,0,1316.1,1
46749.86,35,10,7,18760.0,0.401,1,0,0,0.0,1
19897.87,61,4,8,11705.21,0.588,2,0,1,23413.78,1
54372.43,52,24,4,20343.45,0.374,0,0,1,13791.56,1
36839.58,40,4,11,16938.54,0.46,0,0,1,4082.05,1
51210.57,64,9,8,11976.05,0.234,1,0,0,27662.44,0
27343.13,43,30,2,6265.78,0.229,2,0,1,7814.39,1
36541.34,72,9,1,41860.78,1.146,0,0,0,20093.94,1
43282.95,52,34,0,7687.72,0.178,1,0,0,0.0,1
44925.56,68,1,10,34997.48,0.779,0,0,0,4718.78,1
49874.45,74,18,9,4710.51,0.094,0,0,1,5081.22,1
28416.1,36,2,5,24994.23,0.88,0,0,0,0.0,1
13134.31,32,2,8,38069.8,2.898,0,0,0,0.0,1
72495.7,65,31,10,12186.97,0.168,0,0,0,9485.3,0
89785.08,31,2,1,8967.63,0.1,0,0,1,6255.99,1
48948.41,60,35,11,8456.4,0.173,0,0,1,6038.53,0
13520.16,28,23,5,11061.5,0.818,1,0,0,2892.95,1
24536.1,67,19,5,17281.68,0.704,0,0,0,18204.24,1
50182.35,57,36,1,14418.28,0.287,2,0,0,0.0,1
66822.31,47,15,8,10382.46,0.155,1,0,0,8538.15,0
15742.19,43,15,7,40892.35,2.597,1,0,0,3491.0,1
37513.34,54,16,0,10744.75,0.286,0,0,0,2694.25,1
43918.64,40,26,7,5090.34,0.116,1,0,1,0.0,1
57291.57,40,33,1,28186.82,0.492,0,0,0,7596.05,1
33127.98,29,21,3,26009.33,0.785,1,0,0,1860.88,1
8723.71,26,11,7,32059.71,3.675,0,0,0,10768.08,1
52423.95,68,35,9,44160.35,0.842,0,0,0,38731.36,1
62495.92,60,23,1,21443.67,0.343,1,0,0,9725.25,1
38348.17,43,33,5,9511.0,0.248,0,0,1,12651.27,1
48104.8,65,17,3,0.0,0.0,0,0,1,165.31,0
30510.18,52,7,8,0.0,0.0,0,0,0,9739.46,0
23084.54,52,37,9,15436.88,0.669,0,0,1,6874.59,1
60528.51,24,27,7,0.0,0.0,0,0,0,0.0,1
47749.92,48,12,9,0.0,0.0,0,0,0,0.0,0
49807.37,24,33,5,15968.16,0.321,1,0,1,12742.69,1
70042.3,56,0,7,28655.62,0.409,0,0,1,1269.78,1
18903.15,21,37,3,8193.14,0.433,0,0,0,0.0,1
28959.47,47,23,11,26347.76,0.91,1,0,1,21184.26,1
43158.67,38,23,2,23564.61,0.546,0,0,1,23292.69,1
28713.74,25,0,11,30109.87,1.049,0,0,1,0.0,1
55662.73,44,7,8,48167.85,0.865,0,0,0,18572.54,1
36252.02,29,28,11,52835.6,1.457,0,0,0,0.0,1
20149.34,31,22,7,22990.0,1.141,1,0,1,0.0,1
41315.43,68,5,4,7233.79,0.175,0,0,0,0.0,0
43406.78,37,26,3,15268.22,0.352,0,0,1,2982.74,1
58693.64,41,29,2,39468.18,0.672,1,0,0,7981.81,1
47862.82,18,10,11,1387.91,0.029,0,0,1,0.0,1
49222.93,35,27,1,36637.21,0.744,0,0,0,3626.48,1
46405.83,38,38,9,12091.72,0.261,0,0,1,0.0,1
36235.55,58,19,8,17030.44,0.47,0,0,0,10320.21,1
25675.62,24,9,1,452.25,0.018,0,0,0,9162.37,0
45776.77,71,38,10,0.0,0.0,0,0,0,21872.18,0
33337.5,25,36,1,9151.21,0.274,0,0,1,0.0,1
73796.45,55,18,1,36924.82,0.5,2,0,0,19302.19,1
66843.65,18,17,6,6154.96,0.092,2,0,0,19346.09,1
52656.78,64,33,1,39453.5,0.749,0,0,1,2585.57,1
47569.34,57,0,1,6163.83,0.13,1,0,0,4279.45,1
38240.82,65,12,7,0.0,0.0,1,1,0,11254.41,0
14777.53,71,21,11,15282.31,1.034,1,1,1,18037.2,1
35676.56,65,26,0,23753.74,0.666,1,0,0,0.0,1
42028.0,53,25,7,17024.12,0.405,0,0,1,3347.33,1
44589.13,65,14,7,16723.21,0.375,0,0,0,12322.28,1
49390.73,23,34,0,38983.48,0.789,0,0,1,8657.52,1
58426.6,54,25,1,17266.38,0.296,0,0,0,8221.12,1
26156.92,74,21,5,5559.59,0.213,0,0,0,0.0,1
26338.49,39,37,8,0.0,0.0,1,0,1,2987.67,0
69017.13,73,3,2,36006.25,0.522,0,0,1,4068.29,1
55419.63,46,28,5,9156.79,0.165,0,0,0,0.0,1
32184.58,44,37,5,8296.91,0.258,2,0,0,19078.49,1
37855.78,35,26,8,29563.77,0.781,2,0,1,4243.86,1
37945.72,24,22,2,44606.79,1.176,0,0,1,0.0,1
40631.48,67,14,8,17833.13,0.439,0,0,0,27585.67,1
49453.66,59,10,9,12890.39,0.261,1,0,1,12467.03,1
90699.85,40,21,6,18985.2,0.209,0,0,0,9597.44,1
43795.13,72,35,8,7546.44,0.172,0,0,1,6677.77,1
53251.96,28,18,2,9987.49,0.188,0,0,1,1251.4,1
8000.0,62,4,10,5542.66,0.693,0,0,1,0.0,1
30302.0,43,19,3,26691.12,0.881,3,0,1,0.0,1
64576.3,53,3,2,15135.07,0.234,1,0,0,4646.3,1
48046.31,20,37,6,35194.32,0.732,2,0,0,0.0,1
8000.0,52,21,4,9055.84,1.132,0,0,1,16999.78,1
53480.46,56,8,5,9842.61,0.184,0,0,1,1259.85,1
78363.29,73,24,9,37004.45,0.472,1,0,0,16563.63,1
8000.0,37,21,6,11123.25,1.39,1,0,1,0.0,1
70387.75,22,20,4,15142.26,0.215,1,0,0,11861.22,1
8000.0,21,23,9,11303.41,1.413,0,0,1,0.0,1
58759.98,26,37,4,37875.74,0.645,0,0,1,1604.8,1
39827.03,35,34,11,18573.87,0.466,1,0,0,2781.4,1
8000.0,65,10,11,29542.26,3.692,0,0,0,10493.44,1
48922.76,29,9,5,11372.91,0.232,0,0,0,0.0,0
63016.79,26,39,9,32642.74,0.518,1,0,1,22498.77,1
47277.74,19,25,8,18293.05,0.387,0,0,1,7759.44,1
51696.55,39,0,10,28408.29,0.55,2,0,1,7338.82,1
31766.48,52,21,5,27676.34,0.871,2,0,1,0.0,1
8000.0,34,4,4,0.0,0.0,0,0,0,11040.98,0
53837.28,46,1,3,16463.09,0.306,1,0,1,18945.32,0
74995.08,31,7,7,31857.48,0.425,0,0,0,0.0,1
62591.62,63,10,7,33006.44,0.527,0,0,1,1944.94,1
8000.0,19,3,5,29601.52,3.7,0,0,1,5359.88,1
9702.11,29,33,3,12541.13,1.292,1,0,1,4767.26,1
23080.65,50,17,5,35411.21,1.534,1,0,1,0.0,1
8140.49,66,22,6,955.95,0.117,0,0,0,11956.91,1
40883.8,40,34,1,0.0,0.0,0,0,1,19711.09,0
47868.32,21,33,7,10622.67,0.222,1,0,0,7263.97,1
11394.93,49,32,10,29077.13,2.552,0,0,0,0.0,1
55542.57,33,7,3,0.0,0.0,0,2,0,0.0,0
52022.08,35,29,4,0.0,0.0,0,2,1,32205.31,0
29036.82,70,39,1,0.0,0.0,1,0,1,3582.34,0
36549.56,71,0,6,24694.12,0.676,0,0,1,13013.37,1
8000.0,32,34,5,0.0,0.0,1,0,0,0.0,1
33354.76,51,34,10,21570.93,0.647,0,0,0,425.13,1
40147.7,48,33,10,9093.47,0.226,0,0,1,18761.57,1
43374.95,72,15,9,2778.52,0.064,2,0,1,0.0,1
47577.54,71,7,2,0.0,0.0,0,0,0,0.0,0
44884.83,37,29,2,17582.85,0.392,0,0,0,11569.87,1
34713.13,19,24,5,2158.95,0.062,0,0,1,1388.26,0
45723.9,18,29,7,14497.8,0.317,0,0,0,13420.59,1
60040.64,18,10,0,22025.16,0.367,0,0,1,1363.21,1
38090.04,62,7,5,22998.92,0.604,0,0,0,6960.43,1
46351.9,60,36,1,28650.0,0.618,0,0,1,14477.76,1
36276.58,65,20,3,16098.58,0.444,0,0,0,3386.26,1
27064.82,25,34,4,0.0,0.0,1,0,0,0.0,0
50457.59,21,37,0,22031.67,0.437,1,0,0,3615.33,1
28895.48,27,18,3,22732.6,0.787,0,0,1,0.0,1
47722.94,53,10,7,12048.91,0.252,0,0,1,3035.31,1
40565.11,18,35,11,9737.96,0.24,2,0,0,8052.26,1
33921.31,55,28,9,50519.79,1.489,0,0,1,8043.44,1
33437.14,68,26,3,0.0,0.0,0,0,0,17032.75,0
29837.58,26,38,11,20388.87,0.683,0,0,1,155.28,1
8000.0,60,9,5,26490.47,3.311,0,0,1,7786.65,1
47657.9,49,14,4,9646.81,0.202,1,0,0,21669.81,1
44630.94,71,1,10,11935.34,0.267,1,0,0,11238.39,1
56993.41,31,15,4,9677.34,0.17,0,0,0,17435.83,1
29370.86,30,17,8,12940.42,0.441,0,0,1,7428.67,1
77907.67,18,18,1,31283.16,0.402,1,0,0,16032.56,1
32405.28,58,6,3,10267.41,0.317,0,0,1,6154.16,1
22497.81,67,32,11,58908.66,2.618,0,0,1,0.0,1
20126.3,19,19,2,5221.57,0.259,0,0,1,14452.41,1
8000.0,46,17,10,31462.73,3.932,0,0,0,11679.96,1
70652.56,59,34,5,25224.13,0.357,0,0,1,8386.24,1
67421.35,62,19,11,18369.23,0.272,2,0,0,0.0,1
52014.9,71,35,4,37262.91,0.716,1,0,0,23550.12,1
22078.22,59,8,5,0.0,0.0,0,0,0,15940.91,1
76225.35,70,34,4,24000.21,0.315,0,0,0,1653.27,1
32965.62,74,39,2,2550.86,0.077,0,0,0,22215.77,0
34619.48,70,30,10,6922.13,0.2,2,0,0,21678.6,1
68745.18,42,35,6,9629.48,0.14,0,0,1,5972.61,1
53178.21,41,29,6,860.46,0.016,0,0,1,0.0,1
84022.06,42,24,4,0.0,0.0,0,0,0,12710.84,0
44974.45,72,30,9,20329.21,0.452,0,0,0,6044.56,1
32059.38,34,38,4,12217.89,0.381,1,0,0,34920.57,1
27763.9,60,24,2,8267.52,0.298,1,0,1,0.0,1
8000.0,53,27,0,22187.62,2.773,0,0,1,23646.98,1
34428.08,21,3,10,20221.83,0.587,0,0,0,3925.46,1
62891.87,45,38,0,12286.64,0.195,0,1,1,5660.78,0
51976.68,29,31,10,60961.52,1.173,0,2,0,0.0,1
40406.16,59,6,4,29310.45,0.725,0,0,0,9185.89,1
20101.31,43,11,0,48682.14,2.422,0,0,0,0.0,1
44537.46,38,9,11,8229.42,0.185,0,0,1,5679.06,1
60256.27,21,12,8,19771.11,0.328,0,1,1,0.0,1
48614.39,25,35,8,0.0,0.0,0,0,0,0.0,0
43334.7,61,18,6,9376.3,0.216,1,0,0,5717.07,1
24060.85,67,16,9,3646.7,0.152,0,0,0,21026.12,1
57343.64,34,31,1,60666.94,1.058,1,0,1,10442.83,1
8000.0,65,14,2,412.84,0.052,1,0,0,6242.41,1
47656.91,49,35,6,11255.18,0.236,1,0,1,34079.04,0
91406.44,38,30,8,0.0,0.0,1,0,1,0.0,0
9832.53,43,10,7,18989.1,1.931,0,0,1,10753.94,1
35172.61,57,25,4,13.88,0.0,0,0,0,0.0,0
39841.78,69,19,8,27762.36,0.697,1,0,1,8361.77,1
30748.34,46,13,0,0.0,0.0,1,0,0,75.12,0
60727.48,37,36,6,14248.4,0.235,0,0,0,1192.3,0
49449.02,61,15,4,0.0,0.0,1,0,0,10645.1,0
43046.01,47,4,5,6946.91,0.161,0,0,0,6054.05,1
55945.45,40,16,1,11286.35,0.202,0,0,0,611.5,1
40335.01,44,20,10,5048.03,0.125,1,0,1,0.0,0
103597.29,48,5,10,12856.49,0.124,0,0,1,15540.48,0
43026.94,25,29,11,28870.22,0.671,0,0,1,5527.85,1
43905.64,21,9,10,47007.38,1.071,0,0,1,0.0,1
8000.0,55,3,7,15889.61,1.986,0,0,1,0.0,1
29130.99,27,21,3,12.45,0.0,0,0,0,10642.22,0
62947.55,48,6,1,17255.92,0.274,0,0,1,4773.8,1
13290.86,62,31,7,6015.05,0.453,2,0,0,9576.81,1
8000.0,30,2,11,24140.89,3.017,1,0,1,33249.49,1
40646.31,39,16,4,18382.55,0.452,1,0,0,15967.01,1
67414.89,73,2,11,0.0,0.0,2,0,1,7537.52,0
40847.62,20,15,1,30553.79,0.748,0,0,1,0.0,1
33277.51,61,37,3,27830.36,0.836,0,4,1,24170.49,1
8000.0,27,26,7,33225.43,4.153,1,0,0,8659.05,1
49045.08,69,21,5,7157.89,0.146,0,0,1,32372.84,1
53225.5,41,6,9,19837.16,0.373,1,0,0,0.0,1
8000.0,18,12,4,0.0,0.0,0,0,0,0.0,0
62690.65,58,15,9,15500.39,0.247,0,0,0,22288.72,1
